"U:0","U:1","U:2","Points:0","Points:1","Points:2"
37.4458,-0.16877,0.181079,0.0691929,0.086803,0.09
37.4739,-0.158325,0.176027,0.0714107,0.0868033,0.09
37.4982,-0.119621,0.161672,0.0736285,0.0868037,0.09
37.5166,-0.113392,0.167109,0.0758463,0.0868041,0.09
37.5266,-0.113666,0.172082,0.078064,0.0868046,0.09
37.5378,-0.0862913,0.159676,0.0802818,0.0868051,0.09
37.5439,-0.086952,0.164018,0.0824996,0.0868057,0.09
37.5603,-0.096513,0.174877,0.0847174,0.0868063,0.09
37.5679,-0.0570829,0.157864,0.0869351,0.086807,0.09
37.5617,-0.019759,0.141535,0.0891529,0.0868077,0.09
37.5474,-0.0498041,0.15816,0.0913707,0.0868084,0.09
37.5621,-0.067641,0.167859,0.0935893,0.0868092,0.09
37.5613,-0.00855053,0.140882,0.0958102,0.0868104,0.09
37.5365,0.0219655,0.129116,0.0980331,0.086812,0.09
37.5224,-0.0171227,0.146813,0.100253,0.0868133,0.09
37.5323,-0.0235543,0.148024,0.102472,0.0868146,0.09
37.5159,0.0269499,0.127121,0.10469,0.0868155,0.09
37.4839,0.0291887,0.128184,0.106908,0.0868163,0.09
37.4778,0.00669495,0.132975,0.109125,0.086817,0.09
37.4723,0.0233146,0.127346,0.111343,0.0868177,0.09
37.4501,0.0442692,0.121269,0.11356,0.0868184,0.09
37.4217,0.0256321,0.127812,0.115778,0.0868191,0.09
37.4114,0.025575,0.123648,0.117995,0.0868198,0.09
37.4015,0.0575884,0.110506,0.120213,0.0868206,0.09
37.3717,0.0490519,0.118039,0.122431,0.0868214,0.09
37.3462,0.0129629,0.132884,0.124649,0.0868224,0.09
37.345,0.0329815,0.116924,0.126872,0.0868255,0.09
37.3217,0.0674734,0.10369,0.129097,0.0868314,0.09
37.2976,0.0388754,0.120803,0.131317,0.0868343,0.09
37.2848,-0.000807354,0.13481,0.133536,0.086837,0.09
37.2745,0.0239779,0.118622,0.135754,0.0868379,0.09
37.2593,0.0624573,0.103183,0.137971,0.0868386,0.09
37.2406,0.0245429,0.12477,0.140189,0.086839,0.09
37.2341,-0.0121746,0.135907,0.142406,0.0868396,0.09
37.2272,0.0205379,0.11555,0.144625,0.0868396,0.09
37.2087,0.0414017,0.111649,0.146845,0.0868399,0.09
37.202,0.011532,0.125446,0.149067,0.0868399,0.09
37.1979,-0.00501096,0.127675,0.151292,0.0868434,0.09
37.186,0.018489,0.115617,0.153515,0.0868442,0.09
37.1708,0.0196363,0.114328,0.155738,0.0868452,0.09
37.1652,-0.00104829,0.125721,0.157961,0.0868444,0.09
37.1606,0.00946564,0.119831,0.160183,0.0868432,0.09
37.1455,0.0182599,0.11167,0.162406,0.0868422,0.09
37.133,-0.00445895,0.120728,0.164628,0.0868411,0.09
37.1323,-0.0136243,0.126458,0.16685,0.0868399,0.09
37.1209,0.0100613,0.116955,0.169072,0.0868388,0.09
37.1087,0.014635,0.113904,0.171294,0.0868377,0.09
37.1073,-0.0248542,0.127976,0.173515,0.0868367,0.09
37.109,-0.041266,0.134734,0.175737,0.0868357,0.09
37.0912,-0.00385756,0.121741,0.177958,0.0868348,0.09
37.0827,0.00469452,0.122561,0.180179,0.0868339,0.09
37.1031,-0.043195,0.140073,0.182393,0.0868347,0.09
37.1022,-0.0674817,0.146641,0.184606,0.0868363,0.09
37.0741,-0.0268107,0.135817,0.186818,0.0868378,0.09
37.0788,-0.00780685,0.136101,0.18903,0.0868394,0.09
37.1119,-0.0507406,0.152526,0.191242,0.0868409,0.09
37.1051,-0.0814978,0.160536,0.193455,0.0868425,0.09
37.0764,-0.0478647,0.151546,0.195667,0.0868441,0.09
37.0869,-0.0214396,0.15261,0.197879,0.0868456,0.09
37.1198,-0.0585101,0.167005,0.200091,0.0868472,0.09
37.1142,-0.088853,0.172493,0.202303,0.0868488,0.09
37.0957,-0.0628341,0.168679,0.204515,0.0868504,0.09
37.1048,-0.0460926,0.170943,0.206728,0.086852,0.09
37.1327,-0.0721933,0.179888,0.20894,0.0868535,0.09
37.1385,-0.0890941,0.183657,0.211152,0.0868551,0.09
37.1333,-0.0800601,0.182494,0.213364,0.0868567,0.09
37.1433,-0.0724109,0.182597,0.215576,0.0868583,0.09
37.1612,-0.0784609,0.185242,0.217788,0.0868599,0.09
37.1742,-0.0817559,0.185821,0.22,0.0868615,0.09
36.706,-0.0105582,0.0085653,-0.00179354,0.0890737,0.09
36.7,0,0,-0.004,0.0890769,0.09
36.7002,-0.0180543,0.0115311,0.000413111,0.0890705,0.09
36.7025,-0.033328,0.0227479,0.00262004,0.0890671,0.09
36.7137,-0.0429052,0.0269029,0.00482799,0.0890612,0.09
36.716,-0.0552486,0.0367547,0.00703777,0.0890514,0.09
36.7279,-0.0621688,0.0426774,0.00925589,0.089049,0.09
36.7336,-0.0736481,0.0480629,0.0114751,0.0890448,0.09
36.7421,-0.0914678,0.0582104,0.0137002,0.0890339,0.09
36.761,-0.106174,0.0643286,0.0159231,0.0890283,0.09
36.772,-0.113446,0.0759074,0.0181438,0.089025,0.09
36.7918,-0.120764,0.0799189,0.0203697,0.0890195,0.09
36.8073,-0.138564,0.0835935,0.0225922,0.0890166,0.09
36.8265,-0.157747,0.0978376,0.0248105,0.0890154,0.09
36.8518,-0.167354,0.107876,0.0270281,0.0890145,0.09
36.8741,-0.169937,0.110457,0.0292456,0.0890136,0.09
36.9005,-0.178332,0.10745,0.0314631,0.0890128,0.09
36.9245,-0.206184,0.123619,0.0336807,0.089012,0.09
36.9562,-0.219169,0.141442,0.0358982,0.0890112,0.09
36.9881,-0.210328,0.133934,0.0381158,0.0890105,0.09
37.0208,-0.212755,0.126983,0.0403334,0.0890098,0.09
37.0564,-0.238798,0.148167,0.042551,0.0890092,0.09
37.0869,-0.26206,0.169696,0.0447686,0.0890087,0.09
37.1275,-0.242835,0.155107,0.0469863,0.0890082,0.09
37.1694,-0.221567,0.141021,0.049204,0.0890078,0.09
37.2074,-0.251275,0.168995,0.0514217,0.0890075,0.09
37.2361,-0.280602,0.189434,0.0536395,0.0890072,0.09
37.2736,-0.246603,0.167236,0.0558577,0.0890069,0.09
37.3216,-0.209925,0.154384,0.0580806,0.0890053,0.09
37.3576,-0.234986,0.182541,0.060317,0.0890028,0.09
37.376,-0.25603,0.193743,0.0625402,0.089003,0.09
37.4086,-0.220041,0.17167,0.0647585,0.0890032,0.09
37.4523,-0.182811,0.167628,0.0669763,0.0890035,0.09
37.4768,-0.198738,0.188534,0.0691941,0.0890038,0.09
37.4974,-0.210031,0.172933,0.0714119,0.0890042,0.09
37.5293,-0.181621,0.17208,0.0736297,0.0890047,0.09
37.5502,-0.148004,0.191289,0.0758474,0.0890052,0.09
37.5534,-0.143399,0.190664,0.0780652,0.0890059,0.09
37.57,-0.112964,0.153625,0.080283,0.0890065,0.09
37.5906,-0.114752,0.170839,0.0825007,0.0890073,0.09
37.5899,-0.127595,0.206364,0.0847185,0.0890081,0.09
37.5773,-0.0818951,0.181776,0.0869362,0.0890089,0.09
37.5809,-0.0313841,0.142862,0.0891541,0.0890098,0.09
37.5815,-0.0583708,0.159004,0.0913728,0.0890108,0.09
37.5796,-0.0884617,0.192055,0.0935946,0.0890123,0.09
37.5712,-0.0149134,0.155555,0.0958193,0.0890145,0.09
37.5622,0.0280469,0.122871,0.0980407,0.0890166,0.09
37.5534,-0.0241147,0.14761,0.100259,0.0890178,0.09
37.5462,-0.0296652,0.166596,0.102477,0.0890188,0.09
37.5193,0.0417361,0.142589,0.104694,0.0890197,0.09
37.5037,0.0393096,0.129268,0.106912,0.0890206,0.09
37.5095,0.00140569,0.132502,0.109129,0.0890216,0.09
37.4868,0.0281815,0.136863,0.111347,0.0890225,0.09
37.4525,0.0681517,0.135022,0.113564,0.0890234,0.09
37.4354,0.0355205,0.137447,0.115782,0.0890243,0.09
37.437,0.0194474,0.125211,0.117999,0.0890252,0.09
37.4169,0.0725393,0.111508,0.120218,0.0890265,0.09
37.3739,0.0764542,0.130099,0.122439,0.089029,0.09
37.3533,0.0197237,0.148905,0.12466,0.0890319,0.09
37.3595,0.0284911,0.120624,0.126887,0.0890395,0.09
37.3353,0.0814799,0.101663,0.129109,0.0890451,0.09
37.3062,0.0653426,0.131758,0.131327,0.0890466,0.09
37.2827,0.00459509,0.154366,0.133544,0.0890475,0.09
37.2772,0.0168594,0.125301,0.135762,0.089048,0.09
37.2779,0.0725442,0.10114,0.137979,0.0890486,0.09
37.2557,0.0410611,0.136513,0.140196,0.0890496,0.09
37.231,-0.00784255,0.154327,0.142415,0.0890519,0.09
37.2222,0.0151565,0.124151,0.144634,0.0890539,0.09
37.2307,0.0439522,0.113743,0.146856,0.0890589,0.09
37.23,0.0227471,0.13482,0.149077,0.0890603,0.09
37.1936,-0.00115142,0.144204,0.151299,0.0890616,0.09
37.1749,0.0160062,0.12432,0.153521,0.0890611,0.09
37.1962,0.0205211,0.1177,0.155743,0.0890603,0.09
37.2028,0.00868477,0.133431,0.157965,0.0890591,0.09
37.154,0.0166449,0.13026,0.160187,0.0890579,0.09
37.1226,0.0125651,0.120676,0.162409,0.0890568,0.09
37.1613,-0.00719174,0.125915,0.164631,0.0890556,0.09
37.1761,-0.0020822,0.13062,0.166853,0.0890545,0.09
37.1079,0.0167079,0.122443,0.169074,0.0890535,0.09
37.0772,0.000163049,0.122504,0.171296,0.0890525,0.09
37.1334,-0.0359935,0.137643,0.173517,0.0890515,0.09
37.1576,-0.0283716,0.136966,0.175739,0.0890505,0.09
37.0765,0.00158871,0.122089,0.17796,0.0890496,0.09
37.042,-0.0220068,0.135478,0.180181,0.0890488,0.09
37.1302,-0.0639313,0.155695,0.182394,0.08905,0.09
37.1585,-0.0547962,0.146641,0.184606,0.0890515,0.09
37.0617,-0.0222031,0.132417,0.186819,0.0890531,0.09
37.0354,-0.0432033,0.153018,0.189031,0.0890546,0.09
37.1365,-0.0801808,0.17477,0.191243,0.0890562,0.09
37.1616,-0.0705668,0.160042,0.193455,0.0890578,0.09
37.0701,-0.0418218,0.146051,0.195667,0.0890594,0.09
37.048,-0.0568104,0.172719,0.197879,0.0890609,0.09
37.1367,-0.0905728,0.192784,0.200091,0.0890625,0.09
37.1623,-0.0840708,0.174422,0.202304,0.0890641,0.09
37.0956,-0.0628156,0.166503,0.204516,0.0890657,0.09
37.0774,-0.0778398,0.190526,0.206728,0.0890673,0.09
37.1447,-0.103577,0.204366,0.20894,0.0890689,0.09
37.1697,-0.0998723,0.192611,0.211152,0.0890705,0.09
37.1394,-0.0921674,0.188668,0.213364,0.0890721,0.09
37.1387,-0.0972997,0.198639,0.215576,0.0890737,0.09
37.1675,-0.105255,0.204757,0.217788,0.0890753,0.09
37.1872,-0.105849,0.204075,0.22,0.0890769,0.09
36.7064,-0.0107155,0.00834526,-0.00179375,0.091289,0.09
36.7,0,0,-0.004,0.0912923,0.09
36.7005,-0.0214351,0.0103762,0.000412681,0.0912858,0.09
36.7017,-0.0396568,0.0229283,0.00261934,0.0912825,0.09
36.7124,-0.0532225,0.0294023,0.00482675,0.0912774,0.09
36.719,-0.0690597,0.039438,0.00703661,0.0912666,0.09
36.7309,-0.0716304,0.0387479,0.0092458,0.0912594,0.09
36.7297,-0.0894169,0.0487436,0.0114634,0.0912574,0.09
36.7407,-0.112565,0.0663074,0.0136849,0.0912497,0.09
36.7654,-0.127663,0.0671727,0.0159124,0.091237,0.09
36.773,-0.135864,0.0709827,0.0181343,0.0912323,0.09
36.785,-0.143856,0.0824106,0.0203572,0.0912275,0.09
36.8081,-0.168721,0.0975702,0.0225851,0.0912214,0.09
36.8343,-0.19077,0.0998029,0.024806,0.0912189,0.09
36.8466,-0.199901,0.0998554,0.0270239,0.0912177,0.09
36.8666,-0.205911,0.118272,0.0292413,0.0912166,0.09
36.9055,-0.21807,0.126039,0.0314588,0.0912156,0.09
36.9336,-0.249097,0.125016,0.0336763,0.0912146,0.09
36.9553,-0.262711,0.129457,0.0358938,0.0912137,0.09
36.9791,-0.256426,0.145781,0.0381113,0.0912128,0.09
37.0272,-0.265485,0.15351,0.0403288,0.0912119,0.09
37.0733,-0.290381,0.145093,0.0425464,0.0912112,0.09
37.0907,-0.309095,0.157454,0.044764,0.0912105,0.09
37.1264,-0.297372,0.177384,0.0469816,0.0912099,0.09
37.1798,-0.284742,0.167552,0.0491993,0.0912094,0.09
37.2277,-0.306561,0.160876,0.0514169,0.091209,0.09
37.2553,-0.322305,0.182958,0.0536347,0.0912087,0.09
37.2832,-0.302518,0.195066,0.055853,0.0912083,0.09
37.3314,-0.284301,0.17467,0.0580769,0.0912064,0.09
37.4057,-0.286953,0.165145,0.0603172,0.0912033,0.09
37.4235,-0.285012,0.201797,0.0625425,0.0912038,0.09
37.4238,-0.287329,0.226837,0.0647609,0.091204,0.09
37.4558,-0.264494,0.18351,0.0669787,0.0912043,0.09
37.5331,-0.234564,0.16661,0.0691955,0.0912046,0.09
37.5502,-0.228309,0.196498,0.0714131,0.0912051,0.09
37.5417,-0.227461,0.18925,0.0716594,0.0910095,0.09
37.525,-0.189279,0.169479,0.0734327,0.0892492,0.09
37.499,-0.212833,0.170429,0.0716584,0.0892488,0.09
37.5341,-0.210816,0.184819,0.0734336,0.09101,0.09
37.5557,-0.175361,0.190255,0.0747396,0.0910704,0.09
37.5516,-0.152615,0.190192,0.0756258,0.0893099,0.09
37.5348,-0.179831,0.174321,0.0738516,0.0893095,0.09
37.5564,-0.160842,0.19215,0.0756268,0.0910709,0.09
37.5577,-0.145493,0.196811,0.0769574,0.0910711,0.09
37.5531,-0.143204,0.19349,0.0778436,0.0893106,0.09
37.5511,-0.14627,0.193707,0.0760693,0.08931,0.09
37.5619,-0.148766,0.190954,0.0778445,0.0910716,0.09
37.5695,-0.157085,0.179044,0.0791751,0.0910719,0.09
37.5688,-0.121381,0.159954,0.0800614,0.0893112,0.09
37.5553,-0.145749,0.189831,0.0782871,0.0893107,0.09
37.5778,-0.136495,0.161771,0.0800623,0.0910724,0.09
37.597,-0.108575,0.138984,0.0813929,0.0910728,0.09
37.5906,-0.110188,0.161564,0.0822791,0.089312,0.09
37.5734,-0.108408,0.14778,0.0805049,0.0893114,0.09
37.6057,-0.118132,0.160946,0.08228,0.0910733,0.09
37.6216,-0.142442,0.207064,0.0836106,0.0910737,0.09
37.5936,-0.130131,0.20647,0.0844969,0.0893128,0.09
37.5944,-0.1197,0.177964,0.0827226,0.0893122,0.09
37.6085,-0.135002,0.210222,0.0844978,0.0910743,0.09
37.5976,-0.12216,0.216656,0.0858284,0.0910747,0.09
37.5783,-0.0901347,0.188777,0.0867146,0.0893137,0.09
37.5893,-0.127603,0.208457,0.0849404,0.089313,0.09
37.5802,-0.0960021,0.203041,0.0867156,0.0910754,0.09
37.5783,-0.0822919,0.191334,0.0871345,0.0910154,0.09
37.5793,-0.0355283,0.14604,0.0889079,0.0892544,0.09
37.5764,-0.0764245,0.177069,0.0871335,0.0892536,0.09
37.5952,-0.0481901,0.161427,0.0889102,0.0910163,0.09
37.6253,-0.059058,0.156502,0.0913795,0.091214,0.09
37.6008,-0.0465869,0.162259,0.089157,0.0912122,0.09
37.6068,-0.0786992,0.190476,0.0936052,0.0912166,0.09
37.5793,-0.020549,0.183629,0.0958273,0.0912191,0.09
37.6108,0.0213331,0.159035,0.0980458,0.0912206,0.09
37.6288,-0.00323745,0.152769,0.100263,0.0912218,0.09
37.5578,-0.0204253,0.159806,0.102481,0.0912229,0.09
37.5154,0.0434622,0.153314,0.104698,0.091224,0.09
37.5469,0.0280964,0.156508,0.106916,0.0912252,0.09
37.5623,0.000495646,0.144151,0.109133,0.0912263,0.09
37.481,0.0535292,0.127697,0.11135,0.0912274,0.09
37.4404,0.0902687,0.137598,0.113568,0.0912285,0.09
37.4803,0.0278757,0.163,0.115786,0.0912298,0.09
37.4824,0.0172983,0.142497,0.118005,0.0912315,0.09
37.3993,0.105541,0.106671,0.12023,0.0912363,0.09
37.36,0.105607,0.128771,0.122459,0.0912455,0.09
37.4006,0.0159887,0.167259,0.12468,0.09125,0.09
37.3893,0.022586,0.142592,0.1269,0.0912542,0.09
37.3075,0.104698,0.110228,0.129118,0.091256,0.09
37.3031,0.0971979,0.132223,0.131335,0.0912567,0.09
37.3252,0.0082491,0.164366,0.133552,0.0912574,0.09
37.2933,0.00383368,0.148336,0.135769,0.0912582,0.09
37.2556,0.0771023,0.122356,0.137987,0.0912595,0.09
37.2649,0.067197,0.14159,0.140206,0.0912641,0.09
37.2717,0.00816762,0.154382,0.142427,0.0912715,0.09
37.2265,-0.00447406,0.146973,0.144645,0.0912743,0.09
37.2219,0.0284867,0.143575,0.146865,0.0912765,0.09
37.259,0.0487134,0.138835,0.149085,0.0912766,0.09
37.2251,0.0272967,0.137433,0.151306,0.0912761,0.09
37.1685,-0.0027432,0.142494,0.153527,0.0912753,0.09
37.1945,-0.0115702,0.151033,0.155748,0.0912743,0.09
37.2432,0.0349512,0.137623,0.15797,0.0912733,0.09
37.1797,0.0628948,0.116241,0.160191,0.0912722,0.09
37.1047,-0.00785049,0.136405,0.162413,0.0912712,0.09
37.1626,-0.0553607,0.159858,0.164634,0.0912701,0.09
37.218,0.0227293,0.134638,0.166856,0.0912691,0.09
37.128,0.0774767,0.102778,0.169077,0.0912681,0.09
37.0527,-0.0248917,0.133134,0.171299,0.0912671,0.09
37.1273,-0.106517,0.175997,0.17352,0.0912662,0.09
37.1985,-0.00626912,0.142962,0.175741,0.0912653,0.09
37.0978,0.0703518,0.0980654,0.177962,0.0912644,0.09
37.0131,-0.0592337,0.146069,0.180182,0.0912636,0.09
37.1168,-0.156581,0.199149,0.182395,0.0912652,0.09
37.1978,-0.0369256,0.155557,0.184607,0.0912668,0.09
37.0933,0.0541367,0.106653,0.186819,0.0912683,0.09
37.0133,-0.0843648,0.164802,0.189031,0.0912699,0.09
37.1158,-0.183291,0.225196,0.191243,0.0912715,0.09
37.1954,-0.057936,0.174237,0.193455,0.0912731,0.09
37.1114,0.0319148,0.121385,0.195668,0.0912746,0.09
37.0359,-0.095845,0.18399,0.19788,0.0912762,0.09
37.1132,-0.187707,0.242463,0.200092,0.0912778,0.09
37.1877,-0.0812251,0.192181,0.202304,0.0912794,0.09
37.1325,-0.0117335,0.151192,0.204516,0.091281,0.09
37.0735,-0.110498,0.202954,0.206728,0.0912826,0.09
37.132,-0.176903,0.245406,0.20894,0.0912842,0.09
37.1866,-0.114158,0.214824,0.211152,0.0912858,0.09
37.165,-0.0799648,0.191826,0.213364,0.0912875,0.09
37.1496,-0.119443,0.212065,0.215576,0.0912891,0.09
37.1731,-0.145281,0.228466,0.217788,0.0912907,0.09
37.1963,-0.142154,0.227902,0.22,0.0912923,0.09
36.7049,-0.0132817,0.00811506,-0.00179397,0.0935043,0.09
36.7,0,0,-0.004,0.0935077,0.09
36.6973,-0.0278146,0.0120799,0.000412244,0.0935011,0.09
36.6996,-0.0406554,0.0261628,0.00261868,0.0934977,0.09
36.7125,-0.0641546,0.0278137,0.00482583,0.0934927,0.09
36.7195,-0.0852853,0.0385096,0.00703549,0.0934817,0.09
36.7279,-0.083391,0.0429333,0.00924449,0.0934742,0.09
36.7239,-0.102395,0.0529815,0.0114531,0.0934681,0.09
36.743,-0.133544,0.0651298,0.0136727,0.0934625,0.09
36.7699,-0.150239,0.0677781,0.0159008,0.0934472,0.09
36.7653,-0.152996,0.0785754,0.0181257,0.0934392,0.09
36.7739,-0.173042,0.0856571,0.0203476,0.0934346,0.09
36.8122,-0.203873,0.0968666,0.0225768,0.0934269,0.09
36.8431,-0.21508,0.107583,0.0248011,0.0934227,0.09
36.8358,-0.228434,0.109278,0.0270197,0.093421,0.09
36.8504,-0.252532,0.116261,0.0292371,0.0934197,0.09
36.9131,-0.26737,0.127077,0.0314545,0.0934185,0.09
36.9475,-0.280892,0.144348,0.0336719,0.0934173,0.09
36.9467,-0.298742,0.141287,0.0358894,0.0934162,0.09
36.9664,-0.319168,0.133398,0.0381068,0.0934151,0.09
37.0393,-0.326385,0.158101,0.0403243,0.0934141,0.09
37.0884,-0.330348,0.177783,0.0425418,0.0934132,0.09
37.0847,-0.356018,0.165857,0.0447593,0.0934123,0.09
37.1273,-0.366288,0.161958,0.0469769,0.0934116,0.09
37.2005,-0.350345,0.182617,0.0491945,0.093411,0.09
37.2398,-0.354373,0.194591,0.0514122,0.0934105,0.09
37.2616,-0.399647,0.177137,0.0536299,0.0934102,0.09
37.3161,-0.398299,0.177246,0.0558483,0.0934097,0.09
37.3779,-0.363462,0.204599,0.0580728,0.0934076,0.09
37.4117,-0.322467,0.196374,0.0603184,0.0934039,0.09
37.4167,-0.316315,0.187425,0.0605665,0.0932085,0.09
37.4265,-0.286678,0.191734,0.0623458,0.0914484,0.09
37.4125,-0.28823,0.162906,0.0605655,0.091448,0.09
37.4279,-0.298805,0.187109,0.0623565,0.0932103,0.09
37.4338,-0.29206,0.224838,0.063666,0.093271,0.09
37.4241,-0.2856,0.229059,0.0645413,0.091509,0.09
37.4245,-0.284241,0.209921,0.0627665,0.0915088,0.09
37.4338,-0.296278,0.227731,0.0645523,0.0932711,0.09
37.4441,-0.316372,0.227441,0.0658839,0.0932713,0.09
37.4512,-0.273719,0.195574,0.0667591,0.0915093,0.09
37.4251,-0.291956,0.22981,0.0649848,0.091509,0.09
37.4597,-0.300054,0.202948,0.0667699,0.0932714,0.09
37.4892,-0.282032,0.161425,0.0680991,0.0932712,0.09
37.5215,-0.23992,0.162442,0.0689755,0.0915095,0.09
37.4587,-0.263171,0.174906,0.067202,0.0915092,0.09
37.5272,-0.262662,0.165995,0.0689801,0.0932705,0.09
37.5876,-0.248357,0.184387,0.0703082,0.0932703,0.09
37.5584,-0.227399,0.189913,0.0711921,0.0915098,0.09
37.5452,-0.232309,0.166851,0.069418,0.0915094,0.09
37.5824,-0.238082,0.197991,0.0711949,0.0932707,0.09
37.5684,-0.229735,0.227412,0.0734643,0.0932385,0.09
37.5452,-0.213034,0.201179,0.0734617,0.0914775,0.09
37.5529,-0.22968,0.205609,0.0716875,0.0914771,0.09
37.5602,-0.227692,0.231082,0.0734623,0.0923579,0.09
37.5417,-0.209013,0.19386,0.0736308,0.0912056,0.09
37.5604,-0.226311,0.230214,0.0736316,0.0923062,0.09
37.5553,-0.177377,0.193587,0.0747397,0.0912057,0.09
37.5655,-0.19541,0.211015,0.0747405,0.0923063,0.09
37.5562,-0.159132,0.194916,0.0758486,0.0912063,0.09
37.5626,-0.178543,0.199919,0.0758493,0.092307,0.09
37.5593,-0.147616,0.194647,0.0769575,0.0912065,0.09
37.5673,-0.166382,0.17895,0.0769582,0.0923072,0.09
37.5652,-0.150696,0.186789,0.0780663,0.0912071,0.09
37.5847,-0.161642,0.16643,0.0780671,0.0923078,0.09
37.5721,-0.157254,0.176243,0.0791752,0.0912073,0.09
37.589,-0.162579,0.16027,0.0791759,0.0923081,0.09
37.5822,-0.132429,0.155654,0.0802841,0.091208,0.09
37.6071,-0.156869,0.159349,0.0802847,0.0923088,0.09
37.6002,-0.115058,0.143746,0.081393,0.0912082,0.09
37.6268,-0.153895,0.173872,0.0813936,0.0923091,0.09
37.6107,-0.125331,0.170613,0.0825018,0.0912089,0.09
37.644,-0.144122,0.184272,0.0825024,0.0923098,0.09
37.6257,-0.142607,0.207049,0.0836107,0.0912092,0.09
37.6552,-0.138862,0.203713,0.0836113,0.0923101,0.09
37.61,-0.133602,0.211956,0.0847196,0.0912099,0.09
37.6464,-0.128962,0.215163,0.0847201,0.0923109,0.09
37.6025,-0.121226,0.217683,0.0858285,0.0912102,0.09
37.6422,-0.115026,0.220169,0.085829,0.0923112,0.09
37.5914,-0.0900626,0.21632,0.0879996,0.0932457,0.09
37.596,-0.0559901,0.175572,0.0888836,0.0914841,0.09
37.5792,-0.0900919,0.205479,0.0871078,0.0914832,0.09
37.6079,-0.0644678,0.186187,0.0888931,0.0932475,0.09
37.6417,-0.0292966,0.141164,0.0902849,0.093283,0.09
37.6288,-0.0505027,0.150434,0.0911595,0.0915191,0.09
37.6082,-0.0391453,0.154165,0.0893815,0.0915177,0.09
37.6382,-0.0514205,0.152108,0.0911728,0.093284,0.09
37.6295,-0.0896758,0.178357,0.0925057,0.0932853,0.09
37.6103,-0.080404,0.186745,0.0933846,0.0915217,0.09
37.6252,-0.0652443,0.160525,0.091604,0.0915196,0.09
37.621,-0.0825818,0.182972,0.0933924,0.0932859,0.09
37.6132,-0.0663369,0.193635,0.0947236,0.0932868,0.09
37.5837,-0.0291268,0.186092,0.0956062,0.0915241,0.09
37.6062,-0.0768544,0.191987,0.0938285,0.0915221,0.09
37.5969,-0.0418872,0.191795,0.0956105,0.0932874,0.09
37.5829,-0.00673696,0.190565,0.0969412,0.0932881,0.09
37.6016,0.0183175,0.165126,0.0978247,0.0915256,0.09
37.576,-0.0145714,0.183587,0.0960498,0.0915244,0.09
37.6262,0.0114678,0.184166,0.0978281,0.0932887,0.09
37.6485,0.0178207,0.176567,0.0982468,0.0932287,0.09
37.6389,0.00416656,0.152736,0.100017,0.0914665,0.09
37.6239,0.0246704,0.157528,0.0982433,0.0914656,0.09
37.64,0.0199122,0.165631,0.10002,0.0932298,0.09
37.5691,0.0386691,0.133883,0.102485,0.0934272,0.09
37.6313,0.0158387,0.169961,0.100267,0.0934258,0.09
37.5434,0.0286747,0.163895,0.104702,0.0934285,0.09
37.5724,-0.0110662,0.216349,0.106919,0.0934298,0.09
37.5967,0.0379485,0.16974,0.109137,0.0934311,0.09
37.4768,0.112295,0.0960384,0.111354,0.0934325,0.09
37.4501,0.0686378,0.132483,0.113573,0.0934345,0.09
37.5366,-0.010884,0.211204,0.115796,0.0934381,0.09
37.5157,0.0675204,0.172662,0.118019,0.0934423,0.09
37.3633,0.168914,0.0930349,0.12025,0.0934534,0.09
37.353,0.0797073,0.121475,0.122473,0.0934616,0.09
37.475,-0.0135212,0.190082,0.124691,0.0934638,0.09
37.4192,0.0782243,0.169925,0.126909,0.0934651,0.09
37.2442,0.155935,0.123483,0.129126,0.0934659,0.09
37.2863,0.0676039,0.132813,0.131343,0.0934669,0.09
37.4032,-0.0104304,0.164441,0.13356,0.0934682,0.09
37.3269,0.0532753,0.170007,0.135779,0.0934715,0.09
37.1881,0.0993821,0.164487,0.137997,0.0934751,0.09
37.2427,0.0373975,0.156688,0.140218,0.0934839,0.09
37.3511,0.0117758,0.135176,0.142437,0.0934894,0.09
37.2622,0.0256344,0.16386,0.144654,0.0934905,0.09
37.1685,0.0206197,0.20491,0.146873,0.0934907,0.09
37.2426,0.0319603,0.161266,0.149092,0.0934903,0.09
37.2946,0.0569939,0.104773,0.151312,0.0934898,0.09
37.2129,0.0179406,0.148737,0.153533,0.093489,0.09
37.159,-0.0448934,0.217278,0.155753,0.0934882,0.09
37.2239,0.0299486,0.160589,0.157974,0.0934873,0.09
37.2348,0.113391,0.0771287,0.160196,0.0934864,0.09
37.1577,0.00543707,0.134486,0.162417,0.0934854,0.09
37.1371,-0.103839,0.217106,0.164638,0.0934845,0.09
37.1774,0.0166096,0.159174,0.166859,0.0934835,0.09
37.1683,0.139516,0.0664594,0.16908,0.0934826,0.09
37.1139,-0.0162328,0.127744,0.171301,0.0934817,0.09
37.0981,-0.174507,0.231074,0.173522,0.0934809,0.09
37.1407,-0.0205647,0.16866,0.175743,0.09348,0.09
37.1393,0.135076,0.0662495,0.177964,0.0934792,0.09
37.0952,-0.0526615,0.143139,0.180183,0.0934789,0.09
